ID,Messenger_datetimes,RHESSI_datetimes,Obs_start_time,Obs_end_time,Messenger_T,Messenger_EM1,Messenger_GOES,Messenger_total_counts,RHESSI_GOES,GOES_GOES,RHESSI_total_counts,source_vis,Messenger_data_path,RHESSI_data_path,XRS_files,QL_images,RHESSI_browser_urls,csv_name,Angle,Notes
7053005,30-May-2007 13:59:58.000,30-May-2007 13:46:33.000,30-May-2007 13:53:55.000,30-May-2007 13:54:11.000,1.6424274444580078,1.9132308959960938,M4.2,0.0,C2.0*,B2.5,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2007150,nan,nan,list_fixed_fit_high.csv,62.50337424849359,18.6913
7060208,02-Jun-2007 10:33:54.000,02-Jun-2007 10:31:26.000,02-Jun-2007 10:33:47.000,02-Jun-2007 10:34:03.000,1.649368405342102,0.2716652750968933,C5.9,0.0,M1.0,C8.0,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2007153,nan,nan,list_fixed_fit_high.csv,60.64699146509474,5.97018
7060304,03-Jun-2007 07:04:10.000,03-Jun-2007 06:36:23.000,03-Jun-2007 06:43:45.000,03-Jun-2007 06:44:01.000,1.4486442804336548,0.9723700284957886,M2.0,0.0,,M1.9,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2007154,nan,nan,list_fixed_fit_high.csv,60.075911481949895,8.43392
7071024,10-Jul-2007 12:39:50.000,10-Jul-2007 12:36:17.000,10-Jul-2007 12:38:38.000,10-Jul-2007 12:38:54.000,1.5442405939102173,0.19795195758342743,C4.1,0.0,C1.1*,C4.4,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2007191,nan,nan,list_fixed_fit_high.csv,52.59610651071607,4.24494
10020621,06-Feb-2010 15:35:18.000,06-Feb-2010 15:29:58.000,06-Feb-2010 15:37:19.000,06-Feb-2010 15:37:35.000,1.2884585857391357,0.09884947538375854,C1.8,0.0,B1.3,C3.3,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2010037,nan,nan,list_fixed_fit_high.csv,38.286310615814315,8.87206
10020855,08-Feb-2010 13:55:14.000,08-Feb-2010 13:41:22.000,08-Feb-2010 13:48:43.000,08-Feb-2010 13:48:59.000,1.3720481395721436,0.4793899655342102,C9.3,0.0,B1.3,M1.7,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2010039,nan,nan,list_fixed_fit_high.csv,42.95263410531598,9.95846
10110321,03-Nov-2010 12:17:14.000,03-Nov-2010 12:11:43.000,03-Nov-2010 12:19:04.000,03-Nov-2010 12:19:20.000,1.5557674169540405,0.6588686108589172,M1.4,0.0,B4.7*,C4.3,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2010307,nan,nan,list_fixed_fit_high.csv,102.01550077442414,8.13167
10110640,06-Nov-2010 16:25:50.000,06-Nov-2010 15:31:53.000,06-Nov-2010 15:39:14.000,06-Nov-2010 15:39:30.000,1.458846926689148,1.0351818799972534,M2.1,0.0,C8.2,M4.3,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2010310,nan,nan,list_fixed_fit_high.csv,96.70174490548968,6.83105
11021464,14-Feb-2011 16:04:34.000,14-Feb-2011 15:41:43.000,14-Feb-2011 15:52:50.000,14-Feb-2011 15:53:06.000,1.334088683128357,0.402648389339447,C7.7,0.0,B2.2,C1.2,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011045,nan,nan,list_fixed_fit_high.csv,153.9005900649947,8.90658
11021439,14-Feb-2011 16:27:38.000,14-Feb-2011 15:41:43.000,14-Feb-2011 15:52:50.000,14-Feb-2011 15:53:06.000,1.334088683128357,0.402648389339447,C7.7,0.0,B7.8,C1.2,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011045,nan,nan,list_fixed_fit_high.csv,153.9005900649947,8.90658
11021465,14-Feb-2011 16:30:34.000,14-Feb-2011 15:41:43.000,14-Feb-2011 15:52:50.000,14-Feb-2011 15:53:06.000,1.334088683128357,0.402648389339447,C7.7,0.0,,C1.2,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011045,nan,nan,list_fixed_fit_high.csv,153.9005900649947,8.90658
11021908,19-Feb-2011 02:09:22.000,19-Feb-2011 02:56:59.000,19-Feb-2011 03:00:36.000,19-Feb-2011 03:00:52.000,1.450569987297058,0.09830959886312485,C2.0,0.0,,C3.1,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011050,nan,nan,list_fixed_fit_high.csv,161.01853990805157,8.62742
11021975,19-Feb-2011 11:35:34.000,19-Feb-2011 11:49:29.000,19-Feb-2011 12:00:36.000,19-Feb-2011 12:00:52.000,1.3778856992721558,0.6024743914604187,M1.2,0.0,B2.7,C1.0,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011050,nan,nan,list_fixed_fit_high.csv,161.01853990805157,25.4983
11021935,19-Feb-2011 11:48:06.000,19-Feb-2011 11:49:29.000,19-Feb-2011 12:00:36.000,19-Feb-2011 12:00:52.000,1.3778856992721558,0.6024743914604187,M1.2,0.0,C1.0,C1.0,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011050,nan,nan,list_fixed_fit_high.csv,161.01853990805157,25.4983
11021937,19-Feb-2011 12:24:42.000,19-Feb-2011 11:49:29.000,19-Feb-2011 12:00:36.000,19-Feb-2011 12:00:52.000,1.3778856992721558,0.6024743914604187,M1.2,0.0,C1.1*,C1.0,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011050,nan,nan,list_fixed_fit_high.csv,161.01853990805157,25.4983
11022407,24-Feb-2011 07:32:18.000,24-Feb-2011 07:27:18.000,24-Feb-2011 07:38:24.000,24-Feb-2011 07:38:40.000,1.3962745666503906,0.593190610408783,M1.2,0.0,,M2.8,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011055,nan,nan,list_fixed_fit_high.csv,167.76182647093714,9.51025
11030656,06-Mar-2011 17:58:10.000,06-Mar-2011 18:12:57.000,06-Mar-2011 18:16:33.000,06-Mar-2011 18:16:49.000,1.359162449836731,0.0705767497420311,C1.4,0.0,,C1.8,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011065,nan,nan,list_fixed_fit_high.csv,152.3561477913242,5.39995
11041649,16-Apr-2011 14:06:30.000,16-Apr-2011 13:53:21.000,16-Apr-2011 14:04:28.000,16-Apr-2011 14:04:44.000,1.2179546356201172,0.14367404580116272,C2.6,0.0,C2.1,C5.1,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011106,nan,nan,list_fixed_fit_high.csv,11.379861548452656,8.57491
11042276,22-Apr-2011 04:47:58.000,22-Apr-2011 04:38:02.000,22-Apr-2011 04:52:53.000,22-Apr-2011 04:53:09.000,1.3011916875839233,0.5186775326728821,C9.8,0.0,C1.1,M1.7,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011112,nan,nan,list_fixed_fit_high.csv,20.29385855189691,14.2374
11042235,22-Apr-2011 11:24:18.000,22-Apr-2011 11:19:47.000,22-Apr-2011 11:23:23.000,22-Apr-2011 11:23:39.000,1.1986337900161743,0.19796304404735565,C3.5,0.0,B8.4,C6.3,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011112,nan,nan,list_fixed_fit_high.csv,20.29385855189691,9.95019
11072842,28-Jul-2011 12:09:38.000,28-Jul-2011 12:05:44.000,28-Jul-2011 12:09:21.000,28-Jul-2011 12:09:37.000,1.2826601266860962,0.11105838418006897,C2.1,0.0,,C4.5,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011209,nan,nan,list_fixed_fit_high.csv,59.45254482541985,6.30507
11080832,08-Aug-2011 18:27:34.000,08-Aug-2011 18:01:03.000,08-Aug-2011 18:08:25.000,08-Aug-2011 18:08:41.000,1.5653676986694336,0.8364405035972595,M1.8,0.0,B1.2,M3.1,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011220,nan,nan,list_fixed_fit_high.csv,40.291304405955984,18.4356
11080927,09-Aug-2011 08:04:34.000,09-Aug-2011 07:56:50.000,09-Aug-2011 08:06:23.000,09-Aug-2011 08:06:39.000,2.2097654342651367,3.61460542678833,M5.3,0.0,B2.7,X5.5,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011221,nan,nan,list_fixed_fit_high.csv,38.40353112625646,95.82
11080927,09-Aug-2011 08:04:34.000,09-Aug-2011 08:10:42.000,09-Aug-2011 08:11:23.000,09-Aug-2011 08:11:39.000,1.5662633180618286,2.5038540363311768,M5.3,0.0,B7.2,X1.1,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011221,nan,nan,list_fixed_fit_high.csv,38.40353112625646,24.9692
11091009,10-Sep-2011 07:26:30.000,10-Sep-2011 07:22:07.000,10-Sep-2011 07:27:49.000,10-Sep-2011 07:28:05.000,1.4730812311172485,0.2597445547580719,C5.3,0.0,B5.2*,M1.0,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011253,nan,nan,list_fixed_fit_high.csv,83.30894734802933,8.17663
11091327,13-Sep-2011 17:54:06.000,13-Sep-2011 17:48:30.000,13-Sep-2011 17:55:52.000,13-Sep-2011 17:56:08.000,1.2313417196273804,0.07715854793787003,C1.4,0.0,,C1.5,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011256,nan,nan,list_fixed_fit_high.csv,98.4578740143128,2.53446
11091670,16-Sep-2011 10:37:42.000,16-Sep-2011 11:32:47.000,16-Sep-2011 11:35:08.000,16-Sep-2011 11:35:24.000,1.3983724117279053,0.12566624581813812,C2.5,0.0,C1.1,C6.1,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011259,nan,nan,list_fixed_fit_high.csv,112.62998064317969,7.68835
11091951,19-Sep-2011 05:26:26.000,19-Sep-2011 04:30:25.000,19-Sep-2011 04:31:06.000,19-Sep-2011 04:31:22.000,1.2881914377212524,0.07613462954759598,C1.4,0.0,C2.2*,C1.1,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011262,nan,nan,list_fixed_fit_high.csv,125.42397790297399,3.17781
11092032,20-Sep-2011 12:38:10.000,20-Sep-2011 12:29:04.000,20-Sep-2011 12:36:26.000,20-Sep-2011 12:36:42.000,1.2741776704788208,0.28322750329971313,C5.3,0.0,,C1.6,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011263,nan,nan,list_fixed_fit_high.csv,129.34652579272324,14.6825
11092066,20-Sep-2011 13:01:18.000,20-Sep-2011 12:29:04.000,20-Sep-2011 12:36:26.000,20-Sep-2011 12:36:42.000,1.2741776704788208,0.28322750329971313,C5.3,0.0,C2.2,C1.6,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011263,nan,nan,list_fixed_fit_high.csv,129.34652579272324,14.6825
110921100,21-Sep-2011 12:33:42.000,21-Sep-2011 12:08:22.000,21-Sep-2011 12:20:44.000,21-Sep-2011 12:21:00.000,1.4602558612823486,0.08948918431997299,C1.8,0.0,C3.4,M1.8,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011264,nan,nan,list_fixed_fit_high.csv,133.09231543854816,7.83183
11092515,25-Sep-2011 07:29:42.000,25-Sep-2011 06:52:42.000,25-Sep-2011 07:05:03.000,25-Sep-2011 07:05:19.000,1.2853518724441528,0.17041975259780884,C3.2,0.0,,M1.3,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,12.8669
11092517,25-Sep-2011 08:19:58.000,25-Sep-2011 08:37:42.000,25-Sep-2011 08:40:03.000,25-Sep-2011 08:40:19.000,1.2406316995620728,0.0790722444653511,C1.4,0.0,B1.5,C6.4,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,2.48726
11092520,25-Sep-2011 09:31:30.000,25-Sep-2011 08:37:42.000,25-Sep-2011 08:40:03.000,25-Sep-2011 08:40:19.000,1.2406316995620728,0.0790722444653511,C2.3,0.0,,C6.4,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,2.48726
11092520,25-Sep-2011 09:31:30.000,25-Sep-2011 09:27:42.000,25-Sep-2011 09:40:03.000,25-Sep-2011 09:40:19.000,1.3484078645706177,0.14536704123020172,C2.3,0.0,,M1.4,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,8.95711
11092520,25-Sep-2011 09:31:30.000,25-Sep-2011 10:27:42.000,25-Sep-2011 10:30:03.000,25-Sep-2011 10:30:19.000,1.1369584798812866,0.13384737074375153,C2.3,0.0,C8.8,C6.9,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,3.99087
11092521,25-Sep-2011 10:41:06.000,25-Sep-2011 10:27:42.000,25-Sep-2011 10:30:03.000,25-Sep-2011 10:30:19.000,1.1369584798812866,0.13384737074375153,C2.3,0.0,B6.5,C6.9,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,3.99087
11092524,25-Sep-2011 15:32:34.000,25-Sep-2011 15:00:17.000,25-Sep-2011 15:12:38.000,25-Sep-2011 15:12:54.000,1.2840265035629272,0.09980053454637527,C2.6,0.0,B7.7,C5.5,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,11.3834
11092524,25-Sep-2011 15:32:34.000,25-Sep-2011 16:10:17.000,25-Sep-2011 16:17:38.000,25-Sep-2011 16:17:54.000,1.2606936693191528,0.13863223791122437,C2.6,0.0,C2.4,M1.2,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,7.42722
11092562,25-Sep-2011 15:40:38.000,25-Sep-2011 15:00:17.000,25-Sep-2011 15:12:38.000,25-Sep-2011 15:12:54.000,1.2840265035629272,0.09980053454637527,C2.6,0.0,B8.5,C5.5,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,11.3834
11092562,25-Sep-2011 15:40:38.000,25-Sep-2011 16:10:17.000,25-Sep-2011 16:17:38.000,25-Sep-2011 16:17:54.000,1.2606936693191528,0.13863223791122437,C2.6,0.0,,M1.2,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,7.42722
11092549,25-Sep-2011 17:03:50.000,25-Sep-2011 16:10:17.000,25-Sep-2011 16:17:38.000,25-Sep-2011 16:17:54.000,1.2606936693191528,0.13863223791122437,C2.6,0.0,,M1.2,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,7.42722
11092537,25-Sep-2011 22:31:30.000,25-Sep-2011 22:15:17.000,25-Sep-2011 22:22:38.000,25-Sep-2011 22:22:54.000,1.3318352699279785,0.15108567476272583,C2.9,0.0,C3.2*,C6.9,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011268,nan,nan,list_fixed_fit_high.csv,146.2802277132379,9.12688
11092930,29-Sep-2011 12:46:26.000,29-Sep-2011 12:07:51.000,29-Sep-2011 12:10:13.000,29-Sep-2011 12:10:29.000,1.3098466396331787,0.09411320835351944,C1.8,0.0,C1.5*,B6.2,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011272,nan,nan,list_fixed_fit_high.csv,156.4448786626775,1.83743
11093009,30-Sep-2011 03:58:42.000,30-Sep-2011 03:10:04.000,30-Sep-2011 03:12:25.000,30-Sep-2011 03:12:41.000,1.2375298738479614,0.13022634387016296,C2.4,0.0,C1.5*,B5.2,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011273,nan,nan,list_fixed_fit_high.csv,158.4469361775717,1.94397
11093035,30-Sep-2011 22:07:30.000,30-Sep-2011 22:38:27.000,30-Sep-2011 22:49:08.000,30-Sep-2011 22:49:24.000,1.3468610048294067,0.25317442417144775,C4.9,0.0,B5.3,C1.1,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011273,nan,nan,list_fixed_fit_high.csv,158.4469361775717,3.56943
11101717,17-Oct-2011 14:06:02.000,17-Oct-2011 13:22:24.000,17-Oct-2011 13:23:06.000,17-Oct-2011 13:23:22.000,1.523322582244873,0.1127326637506485,C4.5,0.0,B3.5*,C1.1,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011290,nan,nan,list_fixed_fit_high.csv,152.85179009281606,2.24689
11101717,17-Oct-2011 14:06:02.000,17-Oct-2011 14:17:24.000,17-Oct-2011 14:21:26.000,17-Oct-2011 14:21:42.000,1.3568305969238281,0.23396466672420502,C4.5,0.0,C3.3,C2.3,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011290,nan,nan,list_fixed_fit_high.csv,152.85179009281606,5.952
11110332,03-Nov-2011 11:14:30.000,03-Nov-2011 11:02:05.000,03-Nov-2011 11:09:26.000,03-Nov-2011 11:09:42.000,1.688980221748352,0.574850857257843,M1.3,0.0,C1.7,M2.4,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011307,nan,nan,list_fixed_fit_high.csv,123.89647280952632,12.5439
11110640,06-Nov-2011 00:49:30.000,06-Nov-2011 01:01:57.000,06-Nov-2011 01:09:18.000,06-Nov-2011 01:09:34.000,1.4066596031188965,0.28179019689559937,C5.6,0.0,B3.2,M1.1,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011310,nan,nan,list_fixed_fit_high.csv,117.76569522833788,12.5946
11111536,15-Nov-2011 12:42:02.000,15-Nov-2011 12:38:09.000,15-Nov-2011 12:45:30.000,15-Nov-2011 12:45:46.000,1.3565245866775513,0.4428783357143402,C8.6,0.0,B7.2,M1.8,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011319,nan,nan,list_fixed_fit_high.csv,95.64693941552773,12.4206
11121368,13-Dec-2011 23:56:42.000,13-Dec-2011 23:31:16.000,13-Dec-2011 23:38:37.000,13-Dec-2011 23:38:53.000,1.1630961894989014,0.12275230884552002,C2.1,0.0,C2.5*,C4.6,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011347,nan,nan,list_fixed_fit_high.csv,35.60378037571247,4.21066
11122512,25-Dec-2011 11:24:38.000,25-Dec-2011 11:23:59.000,25-Dec-2011 11:26:21.000,25-Dec-2011 11:26:37.000,1.2271233797073364,0.18369963765144348,C3.3,0.0,C1.2,C8.5,0.0,nan,/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files,/Users/wheatley/Documents/Solar/occulted_flares/data/,/xrs2011359,nan,nan,list_fixed_fit_high.csv,79.49207407488659,2.91645
